Fecha,Nacional,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2021-09-15,897,7,21,10,10,10,9,121,32,9,12,20,10,18,76,42,8,66,7,43,31,60,14,8,21,26,21,9,13,9,138,9,7
2021-09-16,435,4,6,0,8,0,5,66,2,4,4,23,8,20,48,11,1,26,3,0,7,35,4,6,11,8,53,16,11,2,6,33,4
2021-09-17,190,0,1,0,4,1,1,29,1,5,0,4,16,7,24,12,0,8,0,5,14,6,1,1,10,0,5,16,6,0,7,6,0
2021-09-18,765,10,22,3,12,8,3,103,20,12,6,37,4,14,82,21,20,44,11,57,14,48,25,20,17,21,17,16,23,10,32,26,7
2021-09-19,200,0,4,0,3,5,1,30,0,5,1,3,1,8,15,20,0,10,0,8,8,6,2,4,16,2,7,17,0,0,6,14,4
2021-09-20,262,0,2,0,6,6,0,22,6,2,0,12,10,17,10,9,8,11,0,9,12,42,13,10,6,0,13,5,3,2,15,9,2
2021-09-21,815,12,13,5,8,7,16,61,11,15,14,48,16,31,83,35,6,49,32,72,10,58,19,8,21,32,14,7,41,19,32,17,3
2021-09-22,811,22,20,11,4,2,2,53,17,16,5,25,10,26,73,57,24,52,8,62,18,118,14,6,14,14,23,19,16,2,56,15,7
2021-09-23,748,3,9,4,10,6,9,70,17,10,5,52,16,21,68,43,8,45,12,31,18,27,22,4,24,23,25,12,56,8,76,11,3
2021-09-24,564,4,9,-1,4,4,1,38,14,8,1,14,1,29,51,24,35,37,7,19,10,25,10,2,16,9,45,20,34,4,69,15,6
2021-09-25,600,3,17,2,6,5,14,39,13,2,4,27,5,21,44,21,2,53,6,20,17,51,10,4,19,8,56,11,37,5,67,11,0
2021-09-26,147,0,5,0,3,3,0,24,3,4,0,5,3,7,12,2,0,12,0,1,7,12,0,4,1,1,9,7,5,1,8,7,1
2021-09-27,226,0,4,0,2,7,0,51,2,6,0,10,6,16,7,12,8,10,4,0,9,8,12,1,1,1,7,17,7,1,12,4,1
2021-09-28,700,11,21,4,22,3,4,55,18,3,15,12,6,21,45,21,39,32,8,84,7,58,20,6,21,8,24,20,22,9,58,14,9
2021-09-29,597,4,19,2,8,5,11,71,7,8,4,19,5,12,60,17,6,30,6,44,16,31,9,3,15,5,26,14,46,2,78,12,2
2021-09-30,534,6,17,5,8,5,2,37,8,13,4,36,1,9,30,22,-1,28,11,72,9,48,15,6,13,14,21,14,19,3,45,8,6
2021-10-01,471,6,11,9,12,4,3,88,9,5,0,13,0,2,61,26,2,37,3,29,12,23,15,4,12,9,16,11,6,3,20,16,4
2021-10-02,614,10,14,3,6,4,5,167,10,9,17,23,4,11,30,13,4,47,3,17,27,30,18,0,15,16,13,13,15,3,52,11,4
2021-10-03,211,0,2,0,0,0,1,104,1,0,0,8,1,4,25,3,2,14,0,10,4,3,1,2,1,-3,7,9,0,1,3,8,0
2021-10-05,1093,9,14,5,14,8,17,370,21,14,3,28,6,26,48,33,18,80,7,46,12,57,20,4,7,16,21,22,19,9,122,14,3
2021-10-06,714,5,13,8,5,4,8,186,15,2,5,17,7,11,43,16,59,43,9,8,12,37,20,9,6,12,17,7,19,4,93,5,9
2021-10-07,511,4,17,3,4,2,11,65,15,6,2,12,1,8,26,15,20,14,6,66,26,22,10,0,16,20,7,5,38,6,47,12,5
2021-10-08,489,1,9,2,4,5,8,54,3,2,2,24,2,10,45,8,39,24,1,77,19,34,2,4,7,8,10,14,12,15,29,13,2
2021-10-09,348,5,11,2,3,3,7,25,11,7,1,12,0,6,44,13,13,14,3,17,13,24,14,1,6,22,10,15,11,0,25,5,5
2021-10-10,128,0,1,0,1,1,1,20,3,3,0,12,3,3,15,3,1,10,2,9,8,2,0,1,1,1,2,9,4,0,3,9,0
2021-10-11,141,0,6,0,6,2,1,19,3,1,0,9,1,14,11,15,2,7,1,2,8,5,1,1,0,2,5,6,1,2,3,6,1
2021-10-12,546,7,15,4,5,2,16,106,19,3,5,33,3,10,41,28,4,34,8,20,17,41,20,6,11,13,3,15,9,0,30,5,13
2021-10-13,420,8,24,7,3,3,9,33,11,4,0,9,5,10,32,22,4,15,0,26,8,74,5,2,8,9,8,9,50,1,10,6,5
2021-10-14,381,6,16,0,1,0,3,87,8,3,12,11,6,9,37,16,5,11,3,23,3,23,7,4,6,4,3,12,14,9,19,18,2
2021-10-15,434,4,11,3,2,0,12,35,24,2,-1,31,15,11,35,10,1,18,3,12,19,28,14,5,17,7,6,13,12,0,60,20,5
2021-10-16,313,5,21,2,1,2,-1,12,6,2,2,10,10,1,35,22,7,17,19,18,8,22,7,2,2,3,9,2,7,3,25,9,23
2021-10-17,60,0,-20,0,0,2,-1,14,0,0,0,20,2,3,8,0,0,-9,-1,4,3,6,0,0,1,-1,4,7,1,0,6,11,0
2021-10-18,96,0,4,0,4,2,0,10,4,6,0,0,2,6,9,1,3,7,0,6,6,4,0,0,1,1,4,4,0,3,4,5,0
2021-10-19,448,10,5,1,3,2,14,49,12,3,5,10,1,11,41,16,10,34,11,17,11,49,21,0,9,11,10,16,15,5,32,12,2
2021-10-20,422,4,11,3,5,0,4,23,10,1,1,24,16,3,72,25,5,17,6,16,4,55,9,2,12,12,6,9,25,4,32,1,5
2021-10-21,322,1,17,10,3,1,3,16,2,0,1,18,14,11,48,24,3,7,8,31,3,22,2,1,9,9,6,5,3,0,33,9,2
2021-10-22,284,3,14,0,5,1,2,35,16,1,1,30,7,4,37,9,3,6,3,10,8,12,10,2,5,2,10,6,7,1,16,15,3
2021-10-23,306,1,9,2,5,2,12,12,3,3,1,8,3,8,49,15,7,27,0,23,6,13,6,1,4,18,14,9,9,0,31,3,2
2021-10-24,87,0,8,0,0,0,0,18,0,2,0,1,0,2,7,4,1,2,0,5,2,11,0,0,0,0,2,6,3,1,9,3,0
2021-10-25,150,0,7,0,3,0,2,27,5,3,0,17,3,5,8,2,0,41,3,3,7,5,0,0,1,1,3,3,0,0,0,1,0
2021-10-26,392,7,11,3,2,3,2,24,13,6,4,25,9,11,30,8,12,14,3,29,8,45,8,5,8,24,11,11,14,1,34,1,6
2021-10-27,386,6,31,1,2,2,4,83,5,1,5,9,8,4,25,6,4,10,1,18,1,35,2,4,13,13,14,4,25,0,42,6,2
2021-10-28,357,7,29,1,0,0,6,27,5,6,3,34,0,5,29,6,6,11,8,13,6,23,14,8,4,11,22,10,11,5,38,4,5
2021-10-29,320,10,18,1,1,2,4,35,13,2,1,19,1,3,22,7,3,12,2,13,10,16,3,5,8,20,11,9,23,0,31,7,8
2021-10-30,325,5,20,2,3,0,12,26,7,2,1,10,18,5,36,7,5,32,6,12,5,33,9,0,5,7,1,7,19,0,19,7,4
2021-10-31,89,0,3,-1,0,0,0,13,1,1,0,2,0,2,4,3,0,0,2,17,0,2,1,1,1,1,24,4,2,0,3,3,0
2021-11-01,99,0,3,0,6,1,1,12,2,1,0,18,-1,3,4,4,2,8,0,6,3,5,3,1,1,-1,8,0,1,2,1,5,0
2021-11-02,269,9,18,1,2,1,12,45,10,4,5,9,2,0,30,20,3,16,10,10,7,5,1,-1,4,9,13,9,3,1,6,5,0
2021-11-03,154,1,16,1,1,0,3,7,4,1,11,8,11,0,23,4,4,8,0,12,5,5,2,1,1,7,4,5,1,2,3,3,0
2021-11-04,244,2,17,0,3,1,4,17,9,2,1,23,12,4,33,1,3,18,5,14,4,10,5,1,3,7,12,9,13,2,7,2,0
2021-11-05,283,0,20,2,1,0,6,13,2,1,3,16,5,2,60,3,0,13,9,9,5,9,13,2,5,3,14,3,8,2,40,5,9
2021-11-06,260,5,22,0,1,0,12,25,0,6,0,10,25,4,40,0,2,13,5,7,4,13,5,1,7,11,7,16,6,0,4,5,4
2021-11-07,60,0,4,0,2,0,0,17,0,2,0,4,1,0,8,0,1,4,0,2,2,0,0,1,1,0,2,4,1,0,0,4,0
2021-11-08,77,0,9,0,0,0,0,9,7,3,0,20,0,2,5,3,2,0,0,0,1,0,0,0,0,0,4,8,2,0,0,2,0
2021-11-09,299,4,31,0,0,0,13,22,7,0,4,42,6,3,17,12,5,14,4,13,10,9,8,4,11,10,11,7,12,1,14,3,2
2021-11-10,264,0,41,1,1,-1,21,12,7,1,2,28,7,9,14,1,4,16,5,9,3,10,4,2,4,4,15,2,13,13,13,2,1
2021-11-11,256,2,22,1,0,0,5,22,11,8,0,35,1,2,12,3,4,17,1,7,7,13,2,2,10,4,13,14,19,4,5,6,4
2021-11-12,242,0,26,2,2,0,9,27,7,2,0,2,1,6,27,6,3,14,2,17,3,13,0,1,10,4,11,3,20,0,18,5,1
2021-11-13,217,0,31,0,2,1,12,4,4,1,5,15,4,2,27,4,0,15,0,5,21,7,5,0,5,2,3,7,3,0,30,2,0
2021-11-14,58,0,2,0,2,0,0,2,0,1,0,11,0,1,4,5,2,7,0,0,1,0,0,1,2,4,2,3,2,1,2,3,0
2021-11-15,57,0,13,0,0,1,1,3,4,1,0,0,1,2,3,0,0,7,1,3,1,0,0,3,0,0,3,6,0,1,0,3,0
2021-11-16,37,0,8,0,0,0,0,4,0,1,0,3,-1,2,1,2,0,5,0,1,1,0,1,0,1,0,5,2,0,0,1,0,0
2021-11-17,332,2,32,2,1,1,15,11,21,0,4,12,5,8,21,2,2,49,1,24,6,12,13,1,10,10,13,2,9,1,19,19,4
2021-11-18,356,12,40,1,1,0,13,12,11,1,0,17,6,7,34,6,15,28,2,28,2,9,4,1,5,2,15,8,8,0,13,55,0
2021-11-19,216,10,15,1,0,1,5,6,3,1,1,10,3,4,15,9,26,12,1,19,7,7,5,1,2,0,12,2,3,0,24,11,0
2021-11-20,227,5,22,2,1,0,14,8,2,1,1,21,1,12,6,6,0,21,3,18,1,20,1,0,1,7,8,9,6,0,23,5,2
2021-11-21,99,1,12,0,0,1,1,4,6,0,0,15,3,0,9,0,2,6,1,2,0,1,0,2,0,0,2,1,0,1,26,3,0
2021-11-22,53,2,7,0,0,1,1,5,0,0,0,12,1,1,3,1,1,7,0,3,0,0,0,0,0,0,1,0,0,2,0,4,1
2021-11-23,326,5,9,2,0,0,17,12,21,1,25,19,2,3,15,2,2,17,6,67,3,10,5,1,3,7,14,9,8,0,12,25,4
2021-11-24,336,3,51,2,1,0,9,15,7,14,1,16,3,2,13,51,13,13,2,44,6,9,3,2,4,10,13,5,9,1,11,3,0
2021-11-25,263,0,38,4,1,0,18,14,13,2,0,19,1,5,6,5,8,11,2,47,2,2,6,1,10,3,14,10,11,0,8,2,0
2021-11-26,165,1,36,0,3,0,7,15,5,0,0,7,1,4,9,3,9,7,1,23,3,3,8,0,2,1,4,1,3,1,2,2,4
2021-11-27,245,2,23,1,10,0,19,20,9,1,2,9,3,0,6,0,38,15,0,21,4,8,2,0,4,2,13,13,10,0,2,8,0
2021-11-28,38,0,3,0,0,0,0,6,0,0,0,7,2,0,3,0,0,4,0,2,0,1,0,0,0,0,7,1,1,0,0,1,0
2021-11-29,53,0,19,0,0,0,2,4,3,0,0,6,1,2,2,0,2,1,0,1,1,0,0,0,0,0,6,1,0,1,1,0,0
2021-11-30,296,6,18,0,0,0,14,10,21,0,6,5,3,3,10,4,14,10,2,90,7,3,5,0,5,4,19,14,10,0,8,2,3
2021-12-01,182,6,22,2,0,0,10,7,8,1,2,17,7,7,4,2,9,6,3,13,1,11,2,0,2,2,13,5,2,0,9,9,0
2021-12-02,287,3,17,3,2,0,7,32,13,1,1,19,6,4,43,8,31,10,-1,25,0,9,1,2,5,6,13,9,3,1,10,2,2
2021-12-03,189,2,15,2,2,1,10,23,8,0,1,9,4,2,6,0,2,16,2,7,8,11,2,2,15,10,9,3,4,7,5,1,0
2021-12-04,251,10,25,2,0,2,12,17,13,0,16,1,8,1,16,0,0,7,2,8,8,6,1,1,3,6,31,11,3,0,38,0,3
2021-12-05,48,0,9,0,0,0,2,2,0,0,0,10,1,0,0,1,0,2,0,0,0,0,0,0,0,0,7,1,2,0,10,1,0
2021-12-06,110,0,7,0,0,0,9,5,10,0,0,7,1,1,2,4,1,3,1,1,0,39,0,0,0,0,7,0,0,0,11,0,1
2021-12-07,289,7,44,1,3,0,24,4,10,0,3,11,10,6,22,2,0,7,0,63,5,3,6,2,6,8,7,15,11,1,3,3,2
2021-12-08,292,12,27,0,0,1,21,17,12,0,2,9,12,1,17,11,4,9,0,16,3,16,8,2,4,22,6,0,14,0,42,3,1
2021-12-09,294,1,30,2,3,1,17,9,5,0,2,49,0,5,20,3,1,2,1,7,0,19,11,1,4,35,27,11,13,0,11,3,1
2021-12-10,197,5,9,1,0,3,18,11,5,2,0,21,6,4,-1,1,0,24,9,8,2,4,2,1,3,8,18,0,19,-1,17,1,-3
2021-12-11,235,9,39,0,1,1,21,10,9,2,1,14,12,3,3,2,0,4,22,9,1,7,1,0,5,6,20,7,4,1,17,2,2
2021-12-12,52,0,8,0,0,0,0,2,0,0,0,20,1,1,1,0,2,1,0,2,1,1,0,0,0,0,7,1,1,0,3,0,0
2021-12-13,49,0,14,0,0,1,1,7,4,0,0,4,1,0,0,3,0,3,0,1,0,0,0,0,0,0,7,1,1,0,0,1,0
